projectId,projectAcronym,fundingScheme,organizationId,title,firstName,fullName,wikiFullName,lastName
656294,APGAR,MSCA-IF,951414122,DR,Marion,Marion Mortamais,http://www.wikidata.org/entity/Q87961542,Mortamais
656298,ViGOTHIC,MSCA-IF,999981052,DR,Ainoa,Ainoa Castro Correa,http://www.wikidata.org/entity/Q64449602,Castro correa
656306,MecaMorphEME,MSCA-IF,99998823,DR,Hervé,Hervé Turlier,http://www.wikidata.org/entity/Q58099985,Turlier
656323,BaCTher,MSCA-IF,998357951,DR,Barbara,Barbara Chirullo,http://www.wikidata.org/entity/Q55136355,Chirullo
656327,COMNACTSS,MSCA-IF,999985805,DR,Sela,Sela Samin,http://www.wikidata.org/entity/Q53707591,Samin
656337,VEiL,MSCA-IF,999897341,DR,Arianna,Arianna Traviglia,http://www.wikidata.org/entity/Q57916291,Traviglia
656338,MITONUC,MSCA-IF,999985029,DR,Zorana,Zorana Kurbalija Novičić,http://www.wikidata.org/entity/Q98165970,Kurbalija Novicic
656347,GUTWORM,MSCA-IF,999981343,DR,Maria,Maria A Duque-Correa,http://www.wikidata.org/entity/Q86570133,Duque Correa
656361,STATE CAPACITY,MSCA-IF,99946734,DR,Imke,Imke Harbers,http://www.wikidata.org/entity/Q98874212,Harbers
656381,SHARP,MSCA-IF,999976493,DR,Peter,Peter M Abbott,http://www.wikidata.org/entity/Q88034241,Abbott
656385,ENIRIS,MSCA-IF,999479077,DR,Ugo,Ugo Marzocchi,http://www.wikidata.org/entity/Q87373876,Marzocchi
656422,MODFIN,MSCA-IF,999975426,MR,Dario,Dário Garcia,http://www.wikidata.org/entity/Q96205935,Garcia
656428,FIRSTBHs,MSCA-IF,99999793,DR,Muhammad,Muhammad Amer Latif,http://www.wikidata.org/entity/Q92161987,Latif
656441,Carnap and the Limits of Metaphysics,MSCA-IF,999975426,DR,Darren,Darren Bradley,http://www.wikidata.org/entity/Q5224805,Bradley
656442,membrane-ezrin-actin,MSCA-IF,999896759,DR,Feng-Ching,Feng-Ching Tsai,http://www.wikidata.org/entity/Q83110242,Tsai
656455,METENZ,MSCA-IF,998269778,DR,Matthew,Matthew Burns,http://www.wikidata.org/entity/Q89700160,Burns
656455,METENZ,MSCA-IF,998776215,DR,Matthew,Nick Mondo,http://www.wikidata.org/entity/Q1364500,Burns
656455,METENZ,MSCA-IF,999977172,DR,Matthew,Matthew Burns,http://www.wikidata.org/entity/Q89700160,Burns
656467,SUPRONICS,MSCA-IF,999976881,DR,Tongfei,Tongfei Wu,http://www.wikidata.org/entity/Q47348416,Wu
656485,SPIN3,MSCA-IF,999977172,DR,Mario,Mario Amado,http://www.wikidata.org/entity/Q59507194,Amado
656490,MagProtoCell,MSCA-IF,999974262,DR,Laura,Laura Rodríguez-Arco,http://www.wikidata.org/entity/Q83464064,Rodríguez Arco
656511,KSHV QTV,MSCA-IF,999977172,DR,Ildar,Ildar Gabaev,http://www.wikidata.org/entity/Q95975853,Gabaev
656519,ELSWIFLUOPRO,MSCA-IF,999854758,DR,Martina,Martina Čížková,http://www.wikidata.org/entity/Q62836249,Čížková
656522,EARLYSTART,MSCA-IF,999907235,DR,Raquel,Raquel Monclús,http://www.wikidata.org/entity/Q79783004,Monclús
656528,CortexVisionBehavior,MSCA-IF,99997562,DR,Nicholas,Nicholas A Steinmetz,http://www.wikidata.org/entity/Q40930573,Steinmetz
656540,EARMEDCASTILE,MSCA-IF,999865234,DR,francesca,Francesca Grassi,http://www.wikidata.org/entity/Q38322082,Grassi
656547,NeuArc2Fun,MSCA-IF,999867077,DR,Gilson,Matthieu Gilson,http://www.wikidata.org/entity/Q41045326,Matthieu
656564,BICSA,MSCA-IF,999991043,DR,Martin,Martin Stefan Brandt,http://www.wikidata.org/entity/Q57414629,Brandt
656566,LQTS-HORSES,MSCA-IF,999991043,DR,Dagmar,Dagmar S Trachsel,http://www.wikidata.org/entity/Q57561527,Trachsel
656579,POTENTIATE,MSCA-IF,999981634,DR,Patricia,Patricia Corral-Martínez,http://www.wikidata.org/entity/Q97533328,Corral martínez
656582,SAFE LIB,MSCA-IF,999976784,DR,Ping,He Pingping,http://www.wikidata.org/entity/Q315228,Ping
656596,SilhouetteOfSeaweed,MSCA-IF,9997661,DR,Asta H,Asta H Petursdottir,http://www.wikidata.org/entity/Q57080349,Petursdottir
656598,FASTQUANTUM,MSCA-IF,998826946,DR,Tobias,Tobias Kipp,http://www.wikidata.org/entity/Q88030222,Kipp
656607,DC FlexMIL,MSCA-IF,997292018,DR,Michael,Michael Kues,http://www.wikidata.org/entity/Q93251416,Kues
656625,CHOCOLATE,MSCA-IF,94973544,DR,Nathaelle,Nathaelle Bouttes-Mauhourat,http://www.wikidata.org/entity/Q66486314,Bouttes
656636,Titin Signals,MSCA-IF,99946734,DR,Julijus,Julijus Bogomolovas,http://www.wikidata.org/entity/Q30158959,Bogomolovas
656647,MicroEcoEvol,MSCA-IF,999864555,DR,Nicolas,Nicolas Tromas,http://www.wikidata.org/entity/Q93045960,Tromas
656650,ABANDONMENT,MSCA-IF,999864555,MR,Lukas,Lukáš Holata,http://www.wikidata.org/entity/Q95169539,Holata
656655,BATTLE,MSCA-IF,999975523,DR,Sergio,Sergio Galán Bartual,http://www.wikidata.org/entity/Q52360684,Bartual
656687,APTASENS,MSCA-IF,950076686,DR,Marcello,Marcello Mascini,http://www.wikidata.org/entity/Q59284611,Mascini
656690,GOMB-TBI,MSCA-IF,999977172,DR,Jeroen,Jeroen Hermanides,http://www.wikidata.org/entity/Q90174000,Hermanides
656697,ASF_SwineResistance,MSCA-IF,999904034,DR,Laura,Laura Iacolina,http://www.wikidata.org/entity/Q56562597,Iacolina
656712,FE-RUS-Blast,MSCA-IF,909875521,DR,Kailiang,Kailiang Xu,http://www.wikidata.org/entity/Q87979698,Xu
656721,MECHANOPROTEASES,MSCA-IF,999981052,DR,David,David Giganti,http://www.wikidata.org/entity/Q56594172,Giganti
656730,GLIODIABESITY,MSCA-IF,910186018,MS,María,María Manfredi-Lozano,http://www.wikidata.org/entity/Q51322761,Manfredi-Lozano
656731,ECAMMETT,MSCA-IF,999854855,DR,Alexis,Alexis Licht,http://www.wikidata.org/entity/Q56527124,Licht
656737,IPSIBiM,MSCA-IF,999896953,DR,Vânia,Vânia Almeida,http://www.wikidata.org/entity/Q51659429,Almeida
656738,INHABIT Cities,MSCA-IF,999981052,DR,Maria,Maria Rusca,http://www.wikidata.org/entity/Q57868985,Rusca
656741,ALGOVIS,MSCA-IF,99984273,DR,Wouter,Wouter Meuleman,http://www.wikidata.org/entity/Q57116847,Meulemans
656748,KEME,MSCA-IF,999991043,DR,Jane,Jane Malcolm-Davies,http://www.wikidata.org/entity/Q59342113,Malcolm-Davies
656763,GTHREG,MSCA-IF,99999793,MR,Matan,Matan Golan,http://www.wikidata.org/entity/Q45332372,Golan
656774,Behaviour-Connect,MSCA-IF,999984253,DR,Emma,Emma Carroll,http://www.wikidata.org/entity/Q49665369,Carroll
656775,GLUCOTOX,MSCA-IF,999907526,DR,Thomas,Thomas P Solomon,http://www.wikidata.org/entity/Q59195269,Solomon
656778,Class II PI3K,MSCA-IF,99997562,DR,York,York Posor,http://www.wikidata.org/entity/Q92173326,Posor
656816,Oncoworm,MSCA-IF,99998435,DR,Nobuyoshi,Nobuyoshi Kosaka,http://www.wikidata.org/entity/Q96136390,Kosaka
656817,RvD3-RAVIS,MSCA-IF,99997853,DR,Hildur,Hildur H Arnardottir,http://www.wikidata.org/entity/Q57980552,Arnardottir
656824,Molmechindividuality,MSCA-IF,999651931,DR,Gerit,Gerit A. Linneweber,http://www.wikidata.org/entity/Q42290543,Linneweber
656841,metaC-Hfunct,MSCA-IF,99990384,MR,Marc,Marc Font,http://www.wikidata.org/entity/Q43250541,Font
656842,HspAdhesion,MSCA-IF,999892976,DR,Constanze,Constanze Lamprecht,http://www.wikidata.org/entity/Q87698114,Lamprecht
656870,ARTIST,MSCA-IF,95007785,DR,Robert,Robert S Weatherup,http://www.wikidata.org/entity/Q42926406,Weatherup
656873,VCSD,MSCA-IF,999619436,DR,Jason,Jason J Otterstrom,http://www.wikidata.org/entity/Q59688104,Otterstrom
656878,SO-CMA,MSCA-IF,999993468,DR,Marta,Marta Vazquez-Ortiz,http://www.wikidata.org/entity/Q92139132,Vazquez-Ortiz
656881,NBUCA,MSCA-IF,999899281,DR,Lucía,Lucia Amoruso,http://www.wikidata.org/entity/Q57696927,Amoruso
656896,MAIDEN-SPRUCE,MSCA-IF,955518483,DR,Fabio,Fabio Gennaretti,http://www.wikidata.org/entity/Q60873713,Gennaretti
656898,INVLOCCY,MSCA-IF,999985805,DR,Martinus,Martinus Koolen,http://www.wikidata.org/entity/Q64526644,Kool
656902,DNAmics,MSCA-IF,999977172,DR,Pavle,Pavle Trošelj,http://www.wikidata.org/entity/Q60647509,Troselj
656908,NIMBLIS,MSCA-IF,999866883,DR,Oscar,Oscar Bomatí-Miguel,http://www.wikidata.org/entity/Q55447388,Bomati-Miguel
656918,MEPOL,MSCA-IF,999981634,DR,Monica,Monica Borghi,http://www.wikidata.org/entity/Q57066859,Borghi
656923,IRON_DEPOSITS,MSCA-IF,999981828,DR,Tong,Tong Hou,http://www.wikidata.org/entity/Q59934543,Hou
656943,AluminiumScrapDbase,MSCA-IF,99974961,DR,Chandra Bhanu,Chandra Bhanu Basak,http://www.wikidata.org/entity/Q83958741,Basak
656967,PYROCHEM,MSCA-IF,999896953,DR,Marion,Marion Carrier,http://www.wikidata.org/entity/Q41602151,Carrier
656984,MINDFLY,MSCA-IF,999896953,DR,Maria,Maria G. Chernysheva,http://www.wikidata.org/entity/Q42097929,Chernysheva
656994,nanoCAVa,MSCA-IF,999994535,DR,Katrianne,Katrianne Lehtipalo,http://www.wikidata.org/entity/Q37382858,Lehtipalo
656995,RESILIENCE,MSCA-IF,999992595,DR,Sreeramaiah,Sreeramaiah N Gangappa,http://www.wikidata.org/entity/Q80979540,Gangappa
656997,Exo-C,MSCA-IF,999864555,DR,Antonio,Antonio Muñoz-García,http://www.wikidata.org/entity/Q89030069,Garcia munoz
656999,FCSSSLP,MSCA-IF,986104426,DR,Javier,Javier López,http://www.wikidata.org/entity/Q57503960,Lopez
657017,LOGIVIS,MSCA-IF,99998435,DR,Patrick,Patrick Allo,http://www.wikidata.org/entity/Q57053238,Allo
657025,MOCT,MSCA-IF,999534852,DR,Mladen,Mladen Savović,http://www.wikidata.org/entity/Q6885602,Savov
657027,CoEvolFramework,MSCA-IF,999907526,DR,Siang Yew,Siang Yew Chong,http://www.wikidata.org/entity/Q60023779,Chong
657030,FAMilyDECisions,MSCA-IF,992204077,DR,Xiana,Xiana Bueno,http://www.wikidata.org/entity/Q57411710,Bueno-garcia
657033,TEACHPOL,MSCA-IF,999852915,DR,Andrea,Andrea Colli,http://www.wikidata.org/entity/Q57126614,Colli
657039,Repower Democracy,MSCA-IF,999974456,DR,Anna,Anna Szolucha,http://www.wikidata.org/entity/Q97565426,Szolucha
657041,GLOBE,MSCA-IF,999997736,DR,Emil,Emil Dražević,http://www.wikidata.org/entity/Q61818335,Drazevic
657054,NITRIDE-SRH,MSCA-IF,983800482,DR,Audrius,Audrius Alkauskas,http://www.wikidata.org/entity/Q56422743,Alkauskas
657076,HJMIGRA,MSCA-IF,999896468,DR,Mate,Máté Gyimesi,http://www.wikidata.org/entity/Q61159535,Gyimesi
657087,NextGen RiBiomics,MSCA-IF,999975523,DR,Harunori,Harunori Yoshikawa,http://www.wikidata.org/entity/Q55136798,Yoshikawa
657088,MRTGS,MSCA-IF,99997562,DR,Maria,Maria Dudareva,http://www.wikidata.org/entity/Q56842174,Duda
657096,MULTICELL,MSCA-IF,999839529,DR,Katrin,Katrin Hammerschmidt,http://www.wikidata.org/entity/Q59543931,Hammerschmidt
657111,CompositeSPTphases,MSCA-IF,99998435,DR,Zohar,Zohar Ringel,http://www.wikidata.org/entity/Q95971837,Ringel
657125,TARGEPILIVER,MSCA-IF,999485382,DR,Maite,Maite García-Fernández de Barrena,http://www.wikidata.org/entity/Q85529509,Garcia fernandez de barrena
657135,MIDGESYM,MSCA-IF,999980567,DR,Stefanos,Stefanos Siozios,http://www.wikidata.org/entity/Q83941055,Siozios
657178,RESCBONE,MSCA-IF,999974262,DR,Sara,Sara Windahl,http://www.wikidata.org/entity/Q59554716,Windahl
657182,Post-GFC Monetary Policy,MSCA-IF,998156579,DR,Isabel,Isabel Casas,http://www.wikidata.org/entity/Q86597495,Casas
657188,GAMMALAS,MSCA-IF,99997562,DR,Luca,Luca Marmugi,http://www.wikidata.org/entity/Q59003341,Marmugi
657189,DC cancer,MSCA-IF,93642607,DR,Jan,Jan Böttcher,http://www.wikidata.org/entity/Q97424944,Böttcher
657192,HotPaNTS,MSCA-IF,99988735,DR,Magdalena,Magdalena Bieroza,http://www.wikidata.org/entity/Q57665625,Bieroza
657195,MEROXRE,MSCA-IF,99999793,MR,Martin,Martin Jiskra,http://www.wikidata.org/entity/Q40970158,Jiskra
657237,FreeMi,MSCA-IF,999994632,DR,Adeline,Adeline Loyau,http://www.wikidata.org/entity/Q37830289,Loyau
657244,SilentFACT,MSCA-IF,999978433,DR,Magdalena,Magdalena Murawska,http://www.wikidata.org/entity/Q85843805,Murawska
657247,MOLCLICK,MSCA-IF,950152928,DR,Michael,Michael S. Inkpen,http://www.wikidata.org/entity/Q55403950,Inkpen
657251,ASTROMULTISCALE,MSCA-IF,99998435,DR,Marek,Marek Strumik,http://www.wikidata.org/entity/Q81385302,Strumik
657255,NeWMaBIL,MSCA-IF,99999211,DR,Sara,Sara Aurtenetxe,http://www.wikidata.org/entity/Q88643373,Aurtenetxe
657264,BIOeSPUN scaffolds,MSCA-IF,999995408,DR,Liliana,Liliana Liverani,http://www.wikidata.org/entity/Q42154567,Liverani
657272,COFFEE,MSCA-IF,999979888,DR,Ondrej,Ondřej Hort,http://www.wikidata.org/entity/Q87556532,Hort
657286,ICSIS,MSCA-IF,999896953,DR,Dominick,Dominick G A Burton,http://www.wikidata.org/entity/Q81876015,Burton
657296,SCDCDC,MSCA-IF,985914403,PROF,Hakan,Hakan Doğan,http://www.wikidata.org/entity/Q19959297,Dogan
657304,GlidArc,MSCA-IF,99990287,DR,Weizong,Weizong Wang,http://www.wikidata.org/entity/Q59542963,Wang
657309,GLOBALGLASS,MSCA-IF,999985417,DR,Tatiana,Tatiana Ivleva,http://www.wikidata.org/entity/Q47069778,Ivleva
657314,MBLIs,MSCA-IF,99998435,DR,Marios,Marios S Markoulides,http://www.wikidata.org/entity/Q45786160,Markoulides
657357,WINTERC-3D,MSCA-IF,999847386,DR,Javier,Javier Fullea,http://www.wikidata.org/entity/Q57413066,Fullea
657361,REGUCB,MSCA-IF,999864555,DR,Lorenzo,Lorenzo Beltrame,http://www.wikidata.org/entity/Q92034670,Beltrame
657366,SPECIFIC fMRI,MSCA-IF,967498371,DR,Noam,Noam Shemesh,http://www.wikidata.org/entity/Q42856669,Shemesh
657370,PATH,MSCA-IF,999974165,DR,Erin,Erin Gibson,http://www.wikidata.org/entity/Q88492840,Gibson
657424,QuantumLaP,MSCA-IF,999873867,DR,Thibault,Thibault J-Y Derrien,http://www.wikidata.org/entity/Q90723458,Derrien
657425,TRANSFORMER,MSCA-IF,997459052,DR,Marko,Marko Rozman,http://www.wikidata.org/entity/Q73010738,Rozman
657439,TOP-DOL,MSCA-IF,999619436,DR,Pierrick,Pierrick Cheiney,http://www.wikidata.org/entity/Q89639902,Cheiney
657474,BIOMARK,MSCA-IF,996120064,DR,Lisa,Lisa Wilson,http://www.wikidata.org/entity/Q59749034,Wilson
657479,SMI REP,MSCA-IF,93642607,DR,Daniel,Daniel R. Burnham,http://www.wikidata.org/entity/Q51872449,Burnham
657482,WEY-CRISP,MSCA-IF,999911115,DR,Irene,Irene García-Moya,http://www.wikidata.org/entity/Q47704885,Garcia Moya
657486,NANOCARB,MSCA-IF,999995602,DR,Subhabrata,Subhabrata Maiti,http://www.wikidata.org/entity/Q82257254,Maiti
657492,SpliceosomeStructure,MSCA-IF,906446474,DR,Sebastian,Sebastian Fica,http://www.wikidata.org/entity/Q86825561,Fica
657497,SuSiPOD,MSCA-IF,999992401,DR,Luca,Luca Redaelli,http://www.wikidata.org/entity/Q60669505,Redaelli
657505,MTT,MSCA-IF,999985417,DR,Gema,Gema Martin-Ordas,http://www.wikidata.org/entity/Q93254408,Martin ordas
657510,BHLOC,MSCA-IF,99999793,DR,Shailesh,Shailesh Lal,http://www.wikidata.org/entity/Q91556928,Lal
657514,DECOS,MSCA-IF,999997736,DR,Dmytro,Dmytro Bykov,http://www.wikidata.org/entity/Q88219799,Bykov
657517,COLPHAM,MSCA-IF,999986387,DR,Demian,Demian Levis,http://www.wikidata.org/entity/Q59000957,Levis
657533,EMoGrIS,MSCA-IF,999923434,DR,Marek,Marek Stibal,http://www.wikidata.org/entity/Q52360124,Stibal
657539,STARMAS,MSCA-IF,996827485,DR,Neven,Neven Alujević,http://www.wikidata.org/entity/Q84978148,Alujevic
657546,PneumoCompetence,MSCA-IF,999989782,DR,Arnau,Arnau Domenech,http://www.wikidata.org/entity/Q39682615,Domenech
657569,TRAIT,MSCA-IF,999518362,DR,Thomas,Thomas W Crowther,http://www.wikidata.org/entity/Q57191039,Crowther
657592,SECOMAP,MSCA-IF,999974165,DR,Sebastian,Sebastian Kirchner,http://www.wikidata.org/entity/Q83114893,Kirchner
657595,OPEDGP,MSCA-IF,999654744,DR,Nele,Nele Friedrich,http://www.wikidata.org/entity/Q89013602,Friedrich
657599,HOTSPOT,MSCA-IF,999993468,DR,Emiliano,Emiliano Cortés,http://www.wikidata.org/entity/Q42292956,Cortés
657605,Intentions in Action,MSCA-IF,999992692,DR,Sebo,Sebo Uithol,http://www.wikidata.org/entity/Q91820062,Uithol
657615,NanoLight,MSCA-IF,999619436,DR,Sylwester,Sylwester Gawinkowski,http://www.wikidata.org/entity/Q46615294,Gawinkowski
657621,EI-USAXS,MSCA-IF,99997562,DR,Peter,Peter Modregger,http://www.wikidata.org/entity/Q51621176,Modregger
657630,TDL2Ho,MSCA-IF,99992712,DR,Xavier,Xavier Mateos,http://www.wikidata.org/entity/Q80094403,Mateos
657633,DecipherBILU,MSCA-IF,999977172,DR,Olivier,Olivier Papapietro,http://www.wikidata.org/entity/Q90349421,Papapietro
657650,DLCHHB,MSCA-IF,99946734,DR,David,David Lunn,http://www.wikidata.org/entity/Q70862939,Lunn
657661,Space-Time from Info,MSCA-IF,999823912,DR,Philipp,Philipp Höhn,http://www.wikidata.org/entity/Q90975858,Höhn
657681,PULVAD,MSCA-IF,999643007,DR,Konstantinos,Konstantinos Malliaras,http://www.wikidata.org/entity/Q90641197,Malliaras
657682,OPTIMAL NMR,MSCA-IF,999977463,DR,Zdeněk,Zdeněk Tošner,http://www.wikidata.org/entity/Q59539672,Tošner
657702,NEUROMITO,MSCA-IF,999990267,DR,Vidhya,Vidhya Rangaraju,http://www.wikidata.org/entity/Q56046494,Rangaraju
657712,BETAPEV,MSCA-IF,99999793,DR,Elodie,Élodie Boublil,http://www.wikidata.org/entity/Q95748403,Boublil
657725,APCINTERACTIONS,MSCA-IF,906446474,MR,Andreas,Andreas Boland,http://www.wikidata.org/entity/Q58307566,Boland
657733,ISSVS,MSCA-IF,999915189,DR,Sara,Sara Schaafsma,http://www.wikidata.org/entity/Q82874144,Schaafsma
657739,miRTurnOver,MSCA-IF,999985611,DR,Aphrodite,Aphrodite Tsaballa,http://www.wikidata.org/entity/Q58199498,Tsaballa
657749,NeuroUTR,MSCA-IF,93642607,DR,Raphaëlle,Raphaëlle Luisier,http://www.wikidata.org/entity/Q88377511,Luisier
657750,SWLCONNECTIVITY,MSCA-IF,999989782,PROF,Paolo,Paolo Salvatore Andrea Palladino,http://www.wikidata.org/entity/Q58148940,Palladino
657755,ArtOxiZymes,MSCA-IF,999984253,DR,Amanda,Amanda G Jarvis,http://www.wikidata.org/entity/Q60011456,Jarvis
657765,BAIPFeOTC,MSCA-IF,999985805,DR,Pradip,Pradip Ghosh,http://www.wikidata.org/entity/Q83178902,Ghosh
657766,BURK-6,MSCA-IF,999658818,DR,Abderrahman,Abderrahman Hachani,http://www.wikidata.org/entity/Q60058126,Hachani
657835,SugarOsmoSignalling,MSCA-IF,999977851,DR,Timo,Timo Engelsdorf,http://www.wikidata.org/entity/Q53116639,Engelsdorf
657852,YAKUT,MSCA-IF,999991043,DR,Michela,Michela Leonardi,http://www.wikidata.org/entity/Q57661633,Leonardi
657853,GCP-GEOTARCTIC,MSCA-IF,998804636,MRS,Mélanie,Melanie Grenier,http://www.wikidata.org/entity/Q89737406,Grenier
657861,MIGWAR,MSCA-IF,999980664,DR,Marion,Marion S Mercier,http://www.wikidata.org/entity/Q90968302,Mercier
657875,SCARtool,MSCA-IF,999895983,DR,Oliver,Oliver Diaz Montesdeoca,http://www.wikidata.org/entity/Q55714917,Diaz Montesdeoca
657876,ABRUPT,MSCA-IF,997836285,DR,Alistair,Alistair W.R. Seddon,http://www.wikidata.org/entity/Q57274993,Seddon
657883,SUSAMIDE,MSCA-IF,99990287,DR,Yan-Ping,Yan-Ping Zhu,http://www.wikidata.org/entity/Q82260886,Zhu
657898,CHLAMYS,MSCA-IF,999991043,DR,Maria,Maria Papadopoulou,http://www.wikidata.org/entity/Q91805541,Papadopoulou
657904,PREF LEARNHEUR,MSCA-IF,999985708,DR,Maël,Mael Lebreton,http://www.wikidata.org/entity/Q64796998,Lebreton
657918,CAPITULA,MSCA-IF,999481793,DR,Oriane,Oriane Hidalgo,http://www.wikidata.org/entity/Q21388180,Hidalgo
657937,Hadza communication,MSCA-IF,999899475,DR,Monika,Monika Abels,http://www.wikidata.org/entity/Q80693289,Abels
657951,RareFunctions,MSCA-IF,99999793,DR,Caroline,Caroline Tucker,http://www.wikidata.org/entity/Q59707963,Tucker
657990,EM-Pillars,MSCA-IF,99999017,DR,Thomas,Thomas Acquin Martin,http://www.wikidata.org/entity/Q18954609,Martin
658025,CRISIS,MSCA-IF,999975329,DR,Thomas,Thomas Wahl,http://www.wikidata.org/entity/Q96177184,Wahl
658031,GenSPI,MSCA-IF,999466952,DR,Stephen,Stephen Byrne,http://www.wikidata.org/entity/Q46836296,Byrne
658035,OceanLiNES,MSCA-IF,986090458,DR,Thomas,Thomas Browning,http://www.wikidata.org/entity/Q88108063,Browning
658041,PEATmod,MSCA-IF,999864555,DR,Anne,Anne Quillet-Mary,http://www.wikidata.org/entity/Q92225908,Quillet
658047,Savage Warfare,MSCA-IF,968164082,DR,Kim,Kim C Wagner,http://www.wikidata.org/entity/Q98725837,Wagner
658070,2DNano,MSCA-IF,999977463,DR,Manuela,Manuela Garnica,http://www.wikidata.org/entity/Q84255092,Garnica
658073,seQureNet,MSCA-IF,99998435,DR,Stefanie,Stefanie Barz,http://www.wikidata.org/entity/Q67088456,Barz
658079,EMMA,MSCA-IF,999907526,MS,Paula Perez,Paula Perez-Sobrino,http://www.wikidata.org/entity/Q57416599,Sobrino
658088,NESSY,MSCA-IF,999974941,DR,Anna Lisa,Anna Lisa Varri,http://www.wikidata.org/entity/Q59114985,Varri
658091,Nano Structured Emulsion Foods,MSCA-IF,999907526,DR,Aditya,Aditya P Nayak,http://www.wikidata.org/entity/Q87675530,Nayak
658116,VesHemiSyn,MSCA-IF,99999793,DR,Magalie,Magalie Martineau,http://www.wikidata.org/entity/Q46492046,Martineau
658120,SEADOG,MSCA-IF,999977172,DR,Rachael,Rachael H Rhodes,http://www.wikidata.org/entity/Q58185874,Rhodes
658126,MarkEfficiency,MSCA-IF,999993274,DR,Sarah,Sarah J. Meale,http://www.wikidata.org/entity/Q55755042,Meale
658133,FUTURESYRIA,MSCA-IF,99998435,DR,Leila,Leila Vignal,http://www.wikidata.org/entity/Q17426028,Vignal
658145,3D-ADAPT,MSCA-IF,999620018,DR,Irene,Irene Miguel-Escalada,http://www.wikidata.org/entity/Q48190613,Miguel Escalada
658155,CHLOROIRIDOIDS,MSCA-IF,999992595,DR,Hajo,Hajo Kries,http://www.wikidata.org/entity/Q64681988,Kries
658172,PTALLENEST,MSCA-IF,999985611,DR,Maria Teresa,María Teresa Quirós,http://www.wikidata.org/entity/Q83380737,Quiros
658173,NAP-QDYS,MSCA-IF,999907526,DR,Angelo,Angelo Giussani,http://www.wikidata.org/entity/Q87901635,Giussani
658174,CREAM,MSCA-IF,910186018,DR,Daniel,Daniel Torrent,http://www.wikidata.org/entity/Q60294151,Torrent
658186,FRAMING_EFFECTS,MSCA-IF,999976978,DR,OZAN,Ozan Isler,http://www.wikidata.org/entity/Q59694375,ISLER
658190,ASSEMZYME,MSCA-IF,99656995,DR,Alessandro,Alessandro Sorrenti,http://www.wikidata.org/entity/Q58779632,Sorrenti
658195,BBFGEN,MSCA-IF,999981052,DR,Simone,Simone de Jong,http://www.wikidata.org/entity/Q56953416,De Jong
658217,low Pt loading FCCHP,MSCA-IF,999976978,DR,Sheng,Sui Sheng T Hua,http://www.wikidata.org/entity/Q87617751,Sui
658224,hetero-MOF,MSCA-IF,99999793,DR,Mónica,Mónica Giménez-Marqués,http://www.wikidata.org/entity/Q42290004,Giménez Marqués
658227,SOCUPols,MSCA-IF,999548044,DR,Marco,Marco Noè,http://www.wikidata.org/entity/Q57503367,Noè
658244,PEMETH,MSCA-IF,99997562,DR,Evangelia,Evangelia Chrysikou,http://www.wikidata.org/entity/Q88385853,Chrysikou
658252,BIOCLIMA,MSCA-IF,999866883,DR,Marcello,Marcello Natalicchio,http://www.wikidata.org/entity/Q57907417,Natalicchio
658258,EPICA,MSCA-IF,999619436,MR,David,David Paredes Barato,http://www.wikidata.org/entity/Q86455359,Paredes
658266,AraMyco,MSCA-IF,999985805,DR,Ivan,Iván López-Fernández,http://www.wikidata.org/entity/Q88012444,Fernandez lopez
658270,WO for solar fuels,MSCA-IF,999993468,DR,Laia,Laia Francàs,http://www.wikidata.org/entity/Q57052406,Francàs Forcada
658311,SIBG,MSCA-IF,99999793,DR,Andrew,Andrew Sykes,http://www.wikidata.org/entity/Q89227667,Sykes
658334,OsteoNano,MSCA-IF,999990267,DR,Elisa,Elisa Migliorini,http://www.wikidata.org/entity/Q51064850,Migliorini
658358,SIDEW,MSCA-IF,999977172,DR,David,David Amblas,http://www.wikidata.org/entity/Q57004753,Amblas
658360,NANOSPHERE,MSCA-IF,999977172,DR,Steven,Steven J. Barrow,http://www.wikidata.org/entity/Q51220426,Barrow
658363,ARENAVIRUS,MSCA-IF,99998435,DR,Antra,Antra Zeltina,http://www.wikidata.org/entity/Q55189533,Zeltina
658375,EFTA DEVELOPMENT,MSCA-IF,999903064,DR,Matthew,Matthew Broadbent,http://www.wikidata.org/entity/Q97850767,Broad
658400,CHRYSOWEB,MSCA-IF,998348639,DR,Csaba,Csaba F. Vad,http://www.wikidata.org/entity/Q56422211,Vad
658405,HYPOXFLU,MSCA-IF,99998435,DR,DUBOST,Emmanuelle Dubost,http://www.wikidata.org/entity/Q84397564,Emmanuelle
658418,PromoTeRapy,MSCA-IF,99997562,DR,Gabriele,Gabriele Lignani,http://www.wikidata.org/entity/Q60658961,Lignani
658425,Social Jet Lag,MSCA-IF,999479077,MR,Martin,Martin Bulla,http://www.wikidata.org/entity/Q57564082,Bulla
658451,AMORPHORM,MSCA-IF,999991043,DR,Juraj,Juraj Sibik,http://www.wikidata.org/entity/Q57555546,Sibik
658467,THz Photochemistry,MSCA-IF,999990267,DR,Heejae,Heejae Kim,http://www.wikidata.org/entity/Q41602186,Kim
658483,HARPOCRATES,MSCA-IF,99999793,DR,Marco,Marco Miniaci,http://www.wikidata.org/entity/Q57319144,Miniaci
